1.000000000000000000e+00 2.002395994030121140e-01
2.000000000000000000e+00 2.499811047100923278e-01
3.000000000000000000e+00 2.725796940907926347e-01
4.000000000000000000e+00 2.689707601828546513e-01
5.000000000000000000e+00 2.699278941244140917e-01
6.000000000000000000e+00 2.808621462691651693e-01
7.000000000000000000e+00 2.738654114829325303e-01
8.000000000000000000e+00 2.705383742409499526e-01
9.000000000000000000e+00 2.738759680369963756e-01
1.000000000000000000e+01 2.714452176397323946e-01
1.100000000000000000e+01 2.799242020398332031e-01
1.200000000000000000e+01 2.726382581446017417e-01
1.300000000000000000e+01 2.842325231207649683e-01
1.400000000000000000e+01 2.767053060584268587e-01
1.500000000000000000e+01 2.693084778405315793e-01
1.600000000000000000e+01 2.857744467227393836e-01
1.700000000000000000e+01 2.769692544029167536e-01
1.800000000000000000e+01 2.798431342711257264e-01
1.900000000000000000e+01 2.746664760565782348e-01
2.000000000000000000e+01 2.681334780628316095e-01
2.100000000000000000e+01 2.676928614734406242e-01
2.200000000000000000e+01 2.686869341613188911e-01
2.300000000000000000e+01 2.752478476452576706e-01
2.400000000000000000e+01 2.777921722716396591e-01
2.500000000000000000e+01 2.830523799388514616e-01
2.600000000000000000e+01 2.946450389259618885e-01
2.700000000000000000e+01 2.871514608120216971e-01
2.800000000000000000e+01 2.771900188938474230e-01
2.900000000000000000e+01 2.774844814606501897e-01
3.000000000000000000e+01 2.862745181537665329e-01
3.100000000000000000e+01 2.723445700867229702e-01
3.200000000000000000e+01 2.701137854745276345e-01
3.300000000000000000e+01 2.766761634847489937e-01
3.400000000000000000e+01 2.849928327922630622e-01
3.500000000000000000e+01 2.711210852519248538e-01
3.600000000000000000e+01 2.794697160548299530e-01
3.700000000000000000e+01 2.792096778431926718e-01
3.800000000000000000e+01 2.881375483690832850e-01
3.900000000000000000e+01 2.770515233062631477e-01
4.000000000000000000e+01 2.681808344377602515e-01
4.100000000000000000e+01 2.716871938903517303e-01
4.200000000000000000e+01 2.760016167050066138e-01
4.300000000000000000e+01 2.747623225040840556e-01
4.400000000000000000e+01 2.875022494787636829e-01
4.500000000000000000e+01 2.768518206848996077e-01
4.600000000000000000e+01 2.674829880958778938e-01
4.700000000000000000e+01 2.820171291530655377e-01
4.800000000000000000e+01 2.851039576281119703e-01
4.900000000000000000e+01 2.813801953707409931e-01
5.000000000000000000e+01 2.783067590906274646e-01
5.100000000000000000e+01 2.807398679843878808e-01
5.200000000000000000e+01 2.843237386340629613e-01
5.300000000000000000e+01 2.879798358720480067e-01
5.400000000000000000e+01 2.740104617820645072e-01
5.500000000000000000e+01 2.927998619379957868e-01
5.600000000000000000e+01 2.832947970477154298e-01
5.700000000000000000e+01 2.820692235460691699e-01
5.800000000000000000e+01 2.720433835400995481e-01
5.900000000000000000e+01 2.727866760386825629e-01
6.000000000000000000e+01 2.720035354286461926e-01
6.100000000000000000e+01 2.709320760202227341e-01
6.200000000000000000e+01 2.718014945573791197e-01
6.300000000000000000e+01 2.757020923449463590e-01
6.400000000000000000e+01 2.672878018544884715e-01
6.500000000000000000e+01 2.736213499562126228e-01
6.600000000000000000e+01 2.761778246552437643e-01
6.700000000000000000e+01 2.724021896805326470e-01
6.800000000000000000e+01 2.664894618442472107e-01
6.900000000000000000e+01 2.834386240657402745e-01
7.000000000000000000e+01 2.702851219282093598e-01
7.100000000000000000e+01 2.719582124639016163e-01
7.200000000000000000e+01 2.795046157685118215e-01
7.300000000000000000e+01 2.700306885789274247e-01
7.400000000000000000e+01 2.798589852067995820e-01
7.500000000000000000e+01 2.693105714051675648e-01
7.600000000000000000e+01 2.813924021555814781e-01
7.700000000000000000e+01 2.812149991997892062e-01
7.800000000000000000e+01 2.686637685123925423e-01
7.900000000000000000e+01 2.640689265595267954e-01
8.000000000000000000e+01 2.703980216247669488e-01
8.100000000000000000e+01 2.696712838707085447e-01
8.200000000000000000e+01 2.769601418598202081e-01
8.300000000000000000e+01 2.836262379284447688e-01
8.400000000000000000e+01 2.879547852402774000e-01
8.500000000000000000e+01 2.964212609584057634e-01
8.600000000000000000e+01 2.793877804784520302e-01
8.700000000000000000e+01 2.640928122821887825e-01
8.800000000000000000e+01 2.615883989369464646e-01
8.900000000000000000e+01 2.701029103052004499e-01
9.000000000000000000e+01 2.635351795773296368e-01
9.100000000000000000e+01 2.743929609516887469e-01
9.200000000000000000e+01 2.670152208105809333e-01
9.300000000000000000e+01 2.656871135538465545e-01
9.400000000000000000e+01 2.754367688022592575e-01
9.500000000000000000e+01 2.740768406109413968e-01
9.600000000000000000e+01 2.715544866848171313e-01
9.700000000000000000e+01 2.731453200171524154e-01
9.800000000000000000e+01 2.704903063638152694e-01
9.900000000000000000e+01 2.737542162894150977e-01
1.000000000000000000e+02 2.709028154799791310e-01
