1.000000000000000000e+00 2.795263060306013569e-01
2.000000000000000000e+00 4.040688244087650149e-01
3.000000000000000000e+00 4.639853233630870100e-01
4.000000000000000000e+00 5.060130567773118981e-01
5.000000000000000000e+00 5.224858111382416626e-01
6.000000000000000000e+00 5.501056394504056923e-01
7.000000000000000000e+00 5.902563213877118908e-01
8.000000000000000000e+00 6.118742679873907520e-01
9.000000000000000000e+00 6.021510204500039043e-01
1.000000000000000000e+01 6.141745422547314481e-01
1.100000000000000000e+01 6.225401715057228280e-01
1.200000000000000000e+01 6.235538083491914962e-01
1.300000000000000000e+01 6.134931219802566282e-01
1.400000000000000000e+01 6.094488929304838765e-01
1.500000000000000000e+01 6.207570442606831218e-01
1.600000000000000000e+01 6.401339816414164385e-01
1.700000000000000000e+01 6.211758393436138670e-01
1.800000000000000000e+01 6.249161237935277891e-01
1.900000000000000000e+01 6.384522958601492881e-01
2.000000000000000000e+01 6.426981999458012407e-01
2.100000000000000000e+01 6.375696876741989705e-01
2.200000000000000000e+01 6.491294168139376541e-01
2.300000000000000000e+01 6.469636285114470642e-01
2.400000000000000000e+01 6.279873958642392395e-01
2.500000000000000000e+01 6.420331662803820949e-01
2.600000000000000000e+01 6.389551004139791823e-01
2.700000000000000000e+01 6.383051740616277892e-01
2.800000000000000000e+01 6.349361147495056201e-01
2.900000000000000000e+01 6.261168634864144877e-01
3.000000000000000000e+01 6.253619335632091270e-01
3.100000000000000000e+01 6.299588745149147240e-01
3.200000000000000000e+01 6.446463281219265706e-01
3.300000000000000000e+01 6.468207064421617192e-01
3.400000000000000000e+01 6.402242484807626477e-01
3.500000000000000000e+01 6.561711955681108766e-01
3.600000000000000000e+01 6.512736475341212028e-01
3.700000000000000000e+01 6.423212491323194717e-01
3.800000000000000000e+01 6.190991729036844360e-01
3.900000000000000000e+01 6.182739213332332229e-01
4.000000000000000000e+01 6.537099428329804507e-01
4.100000000000000000e+01 6.489541394527568174e-01
4.200000000000000000e+01 6.494260790924972770e-01
4.300000000000000000e+01 6.620426699409928117e-01
4.400000000000000000e+01 6.530173337865516903e-01
4.500000000000000000e+01 6.506115112701990055e-01
4.600000000000000000e+01 6.559096367398964400e-01
4.700000000000000000e+01 6.467959122725913668e-01
4.800000000000000000e+01 6.423642673196904296e-01
4.900000000000000000e+01 6.283281876288762113e-01
5.000000000000000000e+01 6.253334882513630344e-01
5.100000000000000000e+01 6.290200457241402754e-01
5.200000000000000000e+01 6.353862440947743995e-01
5.300000000000000000e+01 6.450879290610374017e-01
5.400000000000000000e+01 6.711927226032847749e-01
5.500000000000000000e+01 6.762851949032872012e-01
5.600000000000000000e+01 6.726876186861584506e-01
5.700000000000000000e+01 6.779391744611976689e-01
5.800000000000000000e+01 6.542514370109850930e-01
5.900000000000000000e+01 6.663484447624656859e-01
6.000000000000000000e+01 6.737406498571749669e-01
6.100000000000000000e+01 6.550263654899327603e-01
6.200000000000000000e+01 6.612314279215191215e-01
6.300000000000000000e+01 6.541312542547368380e-01
6.400000000000000000e+01 6.597942891231441953e-01
6.500000000000000000e+01 6.513472397479856957e-01
6.600000000000000000e+01 6.401490616155681712e-01
6.700000000000000000e+01 6.598900226354883491e-01
6.800000000000000000e+01 6.500197676861138030e-01
6.900000000000000000e+01 6.506887738273984256e-01
7.000000000000000000e+01 6.455477778926302923e-01
7.100000000000000000e+01 6.536020462715003143e-01
7.200000000000000000e+01 6.386808294749516390e-01
7.300000000000000000e+01 6.478879225914304651e-01
7.400000000000000000e+01 6.301459644714109132e-01
7.500000000000000000e+01 6.396163580521287972e-01
7.600000000000000000e+01 6.384583344442507080e-01
7.700000000000000000e+01 6.399759837077356739e-01
7.800000000000000000e+01 6.302770660932784930e-01
7.900000000000000000e+01 6.149981336039505031e-01
8.000000000000000000e+01 6.237018762620827328e-01
8.100000000000000000e+01 6.369383434559772184e-01
8.200000000000000000e+01 6.364768637606096346e-01
8.300000000000000000e+01 6.427065394089814809e-01
8.400000000000000000e+01 6.434358075100194974e-01
8.500000000000000000e+01 6.273112360279300415e-01
8.600000000000000000e+01 6.354357576718515643e-01
8.700000000000000000e+01 6.245914531822115423e-01
8.800000000000000000e+01 6.366703314138546510e-01
8.900000000000000000e+01 6.334674323499255300e-01
9.000000000000000000e+01 6.477754744162750322e-01
9.100000000000000000e+01 6.351615830538911434e-01
9.200000000000000000e+01 6.512100728478397160e-01
9.300000000000000000e+01 6.419725828926509115e-01
9.400000000000000000e+01 6.634925706714452920e-01
9.500000000000000000e+01 6.712198661103873087e-01
9.600000000000000000e+01 6.659490269300983867e-01
9.700000000000000000e+01 6.556057288837695562e-01
9.800000000000000000e+01 6.415184933817053015e-01
9.900000000000000000e+01 6.577307022474775389e-01
1.000000000000000000e+02 6.476618479394249395e-01
