2.500000000000000000e-01 9.433110088131014814e-01 1.709618903597543782e-03
5.000000000000000000e-01 8.855074483993159440e-01 3.557027163543176329e-03
7.500000000000000000e-01 8.273818271086686993e-01 5.318736754823842443e-03
1.000000000000000000e+00 7.783489028238778085e-01 7.490593675934851745e-03
1.250000000000000000e+00 7.499744088941495690e-01 7.885100337063119524e-03
1.500000000000000000e+00 6.828088665387936906e-01 9.593324774938958785e-03
1.750000000000000000e+00 6.096568250518750176e-01 1.225070627471318632e-02
2.000000000000000000e+00 5.737411781412186107e-01 1.221807079651808688e-02
2.250000000000000000e+00 5.279845809750257635e-01 1.310876054466800049e-02
2.500000000000000000e+00 4.885200858897252862e-01 1.429106427675641729e-02
2.750000000000000000e+00 4.543788419957015545e-01 1.485880390133145421e-02
3.000000000000000000e+00 4.099985112446160596e-01 1.564802971466050172e-02
3.250000000000000000e+00 3.899945773506943159e-01 1.599989758808051735e-02
3.500000000000000000e+00 3.947920893518165886e-01 1.690713666527403000e-02
3.750000000000000000e+00 3.379879657605259768e-01 1.773302198253116913e-02
4.000000000000000000e+00 3.309233411101275002e-01 1.651389842916447387e-02
4.250000000000000000e+00 3.193735974591968008e-01 1.809094708095457249e-02
4.500000000000000000e+00 2.899679483183856266e-01 1.736066765310384508e-02
4.750000000000000000e+00 2.311947087303186099e-01 1.707921970388135563e-02
5.000000000000000000e+00 2.511120938793918733e-01 1.709926058288717757e-02
5.250000000000000000e+00 2.404519489911745300e-01 1.695911161414741589e-02
5.500000000000000000e+00 2.259294675709399014e-01 1.710202375084637905e-02
5.750000000000000000e+00 1.816625700798991105e-01 1.813889475995312042e-02
6.000000000000000000e+00 1.852693348318268929e-01 1.810434939618641575e-02
6.250000000000000000e+00 1.632118105439611666e-01 1.712101258831719153e-02
6.500000000000000000e+00 1.703538862636925222e-01 1.757100537892109307e-02
6.750000000000000000e+00 1.935348438234219537e-01 1.668531219586138342e-02
7.000000000000000000e+00 2.007747122679254814e-01 1.800383038698385313e-02
