2.500000000000000000e-01 9.402375097360398115e-01 1.325343404629967213e-03
5.000000000000000000e-01 8.793384030452037203e-01 2.854408856335519974e-03
7.500000000000000000e-01 8.283254674884972246e-01 3.859601866028700839e-03
1.000000000000000000e+00 7.635636072130944640e-01 5.283775061539693584e-03
1.250000000000000000e+00 6.940509131861439807e-01 7.196753709584868472e-03
1.500000000000000000e+00 6.507232979855661625e-01 7.770017548239683408e-03
1.750000000000000000e+00 6.001854641603887597e-01 9.063507730816522043e-03
2.000000000000000000e+00 5.546234011675362785e-01 1.028560158661638232e-02
2.250000000000000000e+00 5.011019836899435198e-01 1.078832025005623321e-02
2.500000000000000000e+00 4.486182277570849308e-01 1.102245349727857746e-02
2.750000000000000000e+00 4.153100783640104043e-01 1.193293580710007816e-02
3.000000000000000000e+00 3.995522671161950146e-01 1.180908069200221899e-02
3.250000000000000000e+00 3.525831174414621461e-01 1.136363818880616570e-02
3.500000000000000000e+00 3.288010226638473643e-01 1.213900710212888201e-02
3.750000000000000000e+00 2.910623563288029514e-01 1.219057436848738386e-02
4.000000000000000000e+00 2.857037451167431241e-01 1.159754461843479946e-02
4.250000000000000000e+00 2.547103036605725124e-01 1.198528748821724513e-02
4.500000000000000000e+00 2.461098595362176955e-01 1.267942648439697277e-02
4.750000000000000000e+00 2.269943446154709665e-01 1.281835450051183566e-02
5.000000000000000000e+00 2.352914473450828381e-01 1.234166064250668757e-02
5.250000000000000000e+00 2.086488994803096242e-01 1.177478671890822698e-02
5.500000000000000000e+00 1.989126733392836688e-01 1.212074767758026562e-02
5.750000000000000000e+00 1.784921311099431918e-01 1.220997444117671860e-02
6.000000000000000000e+00 1.715589154015927653e-01 1.267335485574552952e-02
6.250000000000000000e+00 1.638205974471993731e-01 1.231574030268225983e-02
6.500000000000000000e+00 1.381194923313642797e-01 1.172233729229566965e-02
6.750000000000000000e+00 1.573962936073000085e-01 1.201349866763172861e-02
7.000000000000000000e+00 1.422945174703608429e-01 1.318074016856640197e-02
