1.000000000000000000e+00 1.336101116060372795e-01
2.000000000000000000e+00 1.539570833006436434e-01
3.000000000000000000e+00 1.519625646254504914e-01
4.000000000000000000e+00 1.529950440091449315e-01
5.000000000000000000e+00 1.651933510759602264e-01
6.000000000000000000e+00 1.468350001184078046e-01
7.000000000000000000e+00 1.490102856740045389e-01
8.000000000000000000e+00 1.564655237060031956e-01
9.000000000000000000e+00 1.610247203331338361e-01
1.000000000000000000e+01 1.526214250250768345e-01
1.100000000000000000e+01 1.504385179035830633e-01
1.200000000000000000e+01 1.524491450503081269e-01
1.300000000000000000e+01 1.548442109042660331e-01
1.400000000000000000e+01 1.554919078770951313e-01
1.500000000000000000e+01 1.588508258886776325e-01
1.600000000000000000e+01 1.550735741596309392e-01
1.700000000000000000e+01 1.531606067471917298e-01
1.800000000000000000e+01 1.548389993556585631e-01
1.900000000000000000e+01 1.657061693958057358e-01
2.000000000000000000e+01 1.551969661967513292e-01
2.100000000000000000e+01 1.525454271675885098e-01
2.200000000000000000e+01 1.478725273704458443e-01
2.300000000000000000e+01 1.519947031445649244e-01
2.400000000000000000e+01 1.537783361850127983e-01
2.500000000000000000e+01 1.539105069739684362e-01
2.600000000000000000e+01 1.545467934675953114e-01
2.700000000000000000e+01 1.559227556861446651e-01
2.800000000000000000e+01 1.556949330830348366e-01
2.900000000000000000e+01 1.531056203163353724e-01
3.000000000000000000e+01 1.571789937605482523e-01
3.100000000000000000e+01 1.580497959941204178e-01
3.200000000000000000e+01 1.553989913845822968e-01
3.300000000000000000e+01 1.586853052088122717e-01
3.400000000000000000e+01 1.587846246826141727e-01
3.500000000000000000e+01 1.560471629167985985e-01
3.600000000000000000e+01 1.516210976738029681e-01
3.700000000000000000e+01 1.644010019956096691e-01
3.800000000000000000e+01 1.535245501347237695e-01
3.900000000000000000e+01 1.566257253342503153e-01
4.000000000000000000e+01 1.509353093714643490e-01
4.100000000000000000e+01 1.598685292609726416e-01
4.200000000000000000e+01 1.512288666189919861e-01
4.300000000000000000e+01 1.622973212355060812e-01
4.400000000000000000e+01 1.578830648009942883e-01
4.500000000000000000e+01 1.617448797404161809e-01
4.600000000000000000e+01 1.553617683097486823e-01
4.700000000000000000e+01 1.525827415080709959e-01
4.800000000000000000e+01 1.566366653981502988e-01
4.900000000000000000e+01 1.622681980933810553e-01
5.000000000000000000e+01 1.554748947993677688e-01
5.100000000000000000e+01 1.512395430161702636e-01
5.200000000000000000e+01 1.577270679167570577e-01
5.300000000000000000e+01 1.578299218410640914e-01
5.400000000000000000e+01 1.634164061127623968e-01
5.500000000000000000e+01 1.534792801895006054e-01
5.600000000000000000e+01 1.627290454091544214e-01
5.700000000000000000e+01 1.584390870575060339e-01
5.800000000000000000e+01 1.535604501853102544e-01
5.900000000000000000e+01 1.568022952362323197e-01
6.000000000000000000e+01 1.614796707393945929e-01
6.100000000000000000e+01 1.586890874170509558e-01
6.200000000000000000e+01 1.611065222327952573e-01
6.300000000000000000e+01 1.547723237904305160e-01
6.400000000000000000e+01 1.540106284768056888e-01
6.500000000000000000e+01 1.593713580643147110e-01
6.600000000000000000e+01 1.527332178103998350e-01
6.700000000000000000e+01 1.516871341787495164e-01
6.800000000000000000e+01 1.500482353299943672e-01
6.900000000000000000e+01 1.524021301881530455e-01
7.000000000000000000e+01 1.578602268849435275e-01
7.100000000000000000e+01 1.508627144671543518e-01
7.200000000000000000e+01 1.482239556966744309e-01
7.300000000000000000e+01 1.553409489909590990e-01
7.400000000000000000e+01 1.543435511600230181e-01
7.500000000000000000e+01 1.559531687940064193e-01
7.600000000000000000e+01 1.558956723661112098e-01
7.700000000000000000e+01 1.642126199299007439e-01
7.800000000000000000e+01 1.588843454314848580e-01
7.900000000000000000e+01 1.618415559863784214e-01
8.000000000000000000e+01 1.634127167712678685e-01
8.100000000000000000e+01 1.547768667338540460e-01
8.200000000000000000e+01 1.559148308625316892e-01
8.300000000000000000e+01 1.501377452295764858e-01
8.400000000000000000e+01 1.534716927402596243e-01
8.500000000000000000e+01 1.532700862397965436e-01
8.600000000000000000e+01 1.620911913733899812e-01
8.700000000000000000e+01 1.538823415890577806e-01
8.800000000000000000e+01 1.533364931892284566e-01
8.900000000000000000e+01 1.541205208685668959e-01
9.000000000000000000e+01 1.493946858700445635e-01
9.100000000000000000e+01 1.574787684528785314e-01
9.200000000000000000e+01 1.624350198460078054e-01
9.300000000000000000e+01 1.537233382320112307e-01
9.400000000000000000e+01 1.516800957678953732e-01
9.500000000000000000e+01 1.597276851514727036e-01
9.600000000000000000e+01 1.579545933014726289e-01
9.700000000000000000e+01 1.612605589612358670e-01
9.800000000000000000e+01 1.583269521298175941e-01
9.900000000000000000e+01 1.570839534238247792e-01
1.000000000000000000e+02 1.504870084667653263e-01
