2.500000000000000000e-01 9.387938647175528839e-01 8.250293327322958357e-04
5.000000000000000000e-01 8.764291368600166665e-01 1.554470007939572681e-03
7.500000000000000000e-01 8.137461737626000557e-01 2.262138334063458229e-03
1.000000000000000000e+00 7.579243425077472063e-01 2.974987501961273879e-03
1.250000000000000000e+00 6.978471465582644084e-01 4.053941506917372803e-03
1.500000000000000000e+00 6.460568042598789917e-01 4.651411916984805189e-03
1.750000000000000000e+00 5.857595188655059237e-01 5.438790817174441600e-03
2.000000000000000000e+00 5.197878085354953326e-01 5.837654521766132316e-03
2.250000000000000000e+00 4.630163672891544069e-01 6.222207741802998800e-03
2.500000000000000000e+00 4.193134171389584219e-01 6.535348748424099456e-03
2.750000000000000000e+00 3.765963973813924448e-01 6.509021016260788106e-03
3.000000000000000000e+00 3.418591836814211526e-01 6.584201974201593990e-03
3.250000000000000000e+00 3.152193655989243282e-01 6.665548466334555479e-03
3.500000000000000000e+00 2.809890549818341299e-01 6.543272206509838027e-03
3.750000000000000000e+00 2.667971697595352687e-01 7.157776562787444494e-03
4.000000000000000000e+00 2.565136182842226442e-01 6.338421772057485117e-03
4.250000000000000000e+00 2.304276732716011855e-01 6.762025859326745679e-03
4.500000000000000000e+00 2.379889642004534289e-01 6.540990962339276842e-03
4.750000000000000000e+00 2.062485354297112772e-01 6.076813448424095952e-03
5.000000000000000000e+00 2.006704425326035213e-01 6.019004848438543054e-03
5.250000000000000000e+00 1.936126060623704903e-01 6.548805205349385490e-03
5.500000000000000000e+00 1.756352610945267900e-01 6.797036910589835529e-03
5.750000000000000000e+00 1.768618722518235098e-01 6.401794226808538678e-03
6.000000000000000000e+00 1.679279514149741026e-01 6.302467323968561144e-03
6.249999999999999112e+00 1.671612901131001583e-01 6.516090639988279809e-03
6.500000000000000000e+00 1.633534311577028164e-01 6.232555716508412363e-03
6.750000000000000000e+00 1.517194269579210941e-01 6.600674875402724219e-03
7.000000000000000000e+00 1.413400169039777388e-01 6.344731405618738405e-03
